X,y
0.6053452862559077,-0.8871471243171144
0.6057776931355849,-1.1168116724613242
0.6060831843588289,-1.383048434244783
0.6086805065416605,-0.7580234008780238
0.6108070555044093,-0.9431381996146906
0.6134351145389226,-0.9697917698199237
0.6136534543751032,-1.3736317608963344
0.6165880740404701,-1.572940190328239
0.6183927127393399,-1.307191954696399
0.6194234667677466,-0.7092948986775737
0.6245821117353524,-0.40921785760182183
0.6265293919225703,-1.1778792665122495
0.6298499789511404,-1.083812011249446
0.6320315467138395,-1.4577234355188087
0.6361999938328675,-1.2932617800123671
0.6373854951409694,-0.8945658328710334
0.6389130692621574,-1.2234266249391534
0.6414475956156165,-0.9623385937683389
0.6416555013357216,-0.623309371760671
0.6416780916854229,-1.0493571281223715
0.6429261484358456,-1.3417454741183654
0.6437330157652027,-0.4950524959482472
0.6454853695442804,-0.8129398317398839
0.6479591733392613,-0.9345853504809852
0.6545539998323858,-0.9036058780470877
0.6593433507146707,-1.0646150247957349
0.6594759538408164,-0.79198383021266
0.6607354619910755,-1.4167463611552076
0.6612133682000852,-1.0059469339606528
0.6652574325307892,-1.3551355167731105
0.669957632435755,-1.0210763279460582
0.6709235888482614,-0.8071818440931748
0.6714526452120027,-1.0512655464237985
0.6765435155499492,-0.47200267878318514
0.686116734830431,-1.0049621457922102
0.6864413707981849,-1.2028706930218085
0.6889276660324576,-0.8975653227827767
0.7026223552552463,-0.9130897491496457
0.7029821731000113,-0.883689375889857
0.7096122693669313,-0.9628633302649444
0.7117275877052686,-1.0047327337949352
0.7294251211685133,-0.6726040805387373
0.7325206981419501,-1.4385299967327037
0.7331259776126706,-0.7241834251511841
0.7400496965154048,-1.1115153929163422
0.7402265932444464,-0.9708720856313475
0.7424103131767936,-1.201484091187771
0.7434179682255139,-0.5541600348698922
0.7464427612241473,-1.5475399436616706
0.7465837898057559,-1.2982389022684289
0.7471700872339463,-1.0551833556354913
0.7645604503388788,-0.6896505111654467
0.7674756506204887,-1.2850989696808572
0.7681341540644223,-0.7308597275530988
0.7703122055618102,-0.5567503923700515
0.774940215434729,-1.1421289237358296
0.7758489459474068,-1.6381056719096732
0.7762813342653192,-0.6434771001744128
0.7776794520796216,-0.9172656860496636
0.7784734338593446,-0.8920983388746099
0.7868444652477247,-0.5213924114039828
0.7883087899319129,-0.6126503222640809
0.7895761370422827,-1.0073034762205006
0.8007342342155275,-0.7616177123723917
0.8035166506773763,-1.0639590357320903
0.8054920402860906,-0.6594411409341021
0.8161682980460269,-0.7835455369333396
0.8250092532147735,-0.5815178197824671
0.8258451161973028,-0.924354331369349
0.8267999751606756,-0.6624461564733822
0.8299141757699909,-0.6186685822908651
0.852735541109285,-0.4691465855855098
0.8571905588319436,-0.5984253895117119
0.8587524054520352,-1.2261763245398503
0.862465162297615,-0.45149244039772324
0.863751825839311,-0.9548409774937454
0.8735825512370129,-0.2547288452063234
0.8825707003390507,-0.5312904424215438
0.8851776944327949,-0.5158528914495544
0.8884475272296929,-0.6967852247407657
0.8890563808994844,0.026899173129469434
0.8947430739278908,-0.7092081568100939
0.8975119113585548,-0.04750194245224021
0.9001034996569824,0.03902087275132099
0.9007148541170122,0.49898062781738745
0.9053958666296535,-0.01600352106287284
0.9054359547749586,-0.4542146161817599
0.90763459414889,-0.6951956338574824
0.9114340501333191,-0.6197320129902528
0.9127839941708243,-0.8378306223627554
0.918747008099885,0.047846265697321866
0.9198648709623234,-0.2551652545414641
0.9218259546838844,-0.6791669930820554
0.9243306996319917,-0.1092668718568649
0.9306760143818863,-0.2772992242952228
0.9314883770043625,0.00798564215075731
0.9416377123396569,-0.14694450497390188
0.9442251360530421,-0.5704818300469106
0.9445814621563249,-0.1914066585533037
0.9459781226700603,0.0400192870738193
0.9465558223628031,-0.1982717729812896
0.9493815703849737,-0.18679023308507453
0.9498820771377502,-0.5887658717918833
0.9503135246995253,-0.40614625310827246
0.9569493362751168,-0.16610121650352672
0.9574174237390571,0.05939301617448067
0.9625969030278503,-0.3323050936451578
0.9686183289699668,-0.2415994478895308
0.9691823796114413,0.5152345023939371
0.971325293927578,-0.407537545748608
0.9780580790165189,-0.15745557159320517
0.9815875546936368,-0.36097964527091897
0.9880897576949188,-0.04255523184463719
0.9886278651751473,0.20541391821690524
0.9951381603385585,0.23866263895961026
0.9992736621442428,0.13232686914125377
